0, 1.65481, -0.661253, -0.277988, 0.734793, -0.314498, 0.30571, -0.517409, -0.345042, -0.0535686, 0.554825
1, 1.67465, -0.660416, -0.276447, 0.735338, -0.314883, 0.305016, -0.516809, -0.150965, -1.06827, 0.255754
2, 1.66271, -0.673255, -0.278255, 0.735795, -0.3151, 0.304719, -0.516202, -0.307381, -0.0488566, 0.556711
0, 1.64408, -0.676355, -0.250203, 0.736172, -0.302763, 0.292821, -0.529756, -0.360565, -0.0258903, 0.591754
1, 1.66896, -0.668001, -0.259707, 0.737065, -0.301764, 0.291608, -0.529753, -0.236726, -1.25743, 0.348464
2, 1.64571, -0.677403, -0.250381, 0.736384, -0.302394, 0.293305, -0.529405, -0.337244, -0.0467515, 0.593435
0, 1.62759, -0.679411, -0.220469, 0.738063, -0.28711, 0.281767, -0.541699, -0.353267, -0.0340033, 0.614084
1, 1.66733, -0.695959, -0.224856, 0.739828, -0.288465, 0.279217, -0.539889, -0.2888, -1.23036, 0.544195
2, 1.62683, -0.687836, -0.219987, 0.738355, -0.28767, 0.281539, -0.541123, -0.373933, -0.0778691, 0.619659
0, 1.61033, -0.678367, -0.174855, 0.739627, -0.272657, 0.26901, -0.553392, -0.434232, -0.0237293, 0.616068
1, 1.62169, -0.693027, -0.173678, 0.740561, -0.273749, 0.268754, -0.551727, -0.516888, -0.916186, 0.887489
2, 1.60928, -0.681011, -0.170991, 0.73989, -0.272882, 0.270023, -0.552437, -0.415332, -0.0364504, 0.654685
0, 1.5832, -0.685914, -0.140837, 0.742782, -0.25485, 0.256166, -0.563654, -0.477762, -0.0301846, 0.674432
1, 1.62311, -0.695089, -0.146095, 0.744808, -0.255558, 0.253366, -0.561923, -0.609713, -0.534429, 1.1493
2, 1.58836, -0.684479, -0.138902, 0.74302, -0.254803, 0.256178, -0.563355, -0.4392, -0.0352927, 0.683315
0, 1.56334, -0.688768, -0.104383, 0.74472, -0.235416, 0.241503, -0.575889, -0.499442, -0.0394184, 0.722776
1, 1.59169, -0.684937, -0.108707, 0.745222, -0.235112, 0.239109, -0.576362, -0.633228, -0.00766404, 1.27146
2, 1.56805, -0.691917, -0.102883, 0.744766, -0.23555, 0.240874, -0.576039, -0.468011, -0.0665604, 0.720663
0, 1.54229, -0.696211, -0.0689016, 0.747605, -0.212283, 0.227506, -0.586739, -0.52999, -0.0735003, 0.703989
1, 1.5646, -0.704344, -0.0807757, 0.748392, -0.212837, 0.225485, -0.586316, -0.36662, -0.45966, 0.397007
2, 1.54164, -0.691979, -0.0815709, 0.747738, -0.21087, 0.227335, -0.587146, -0.507318, -0.084529, 0.685515
0, 1.51717, -0.696884, -0.0449877, 0.750425, -0.184799, 0.214704, -0.597171, -0.503309, -0.0650199, 0.704384
1, 1.51433, -0.686638, -0.0493256, 0.750795, -0.183033, 0.215734, -0.596879, -0.958865, -1.23484, 0.751033
2, 1.51424, -0.694518, -0.0424912, 0.750523, -0.184116, 0.215821, -0.596856, -0.533047, -0.0624507, 0.712562
0, 1.49114, -0.701166, -0.00505071, 0.751591, -0.158414, 0.20128, -0.607866, -0.55676, -0.056427, 0.704159
1, 1.49699, -0.706617, -0.00437603, 0.751608, -0.159038, 0.20113, -0.607733, -1.11719, -1.18099, 1.02235
2, 1.48939, -0.703705, -0.00489288, 0.751559, -0.158693, 0.201475, -0.607769, -0.558189, -0.070541, 0.695809
0, 1.45066, -0.703451, 0.0275462, 0.751576, -0.132486, 0.184721, -0.619241, -0.612415, -0.0497102, 0.676861
1, 1.45255, -0.710214, 0.03423, 0.751402, -0.133789, 0.185205, -0.619027, -1.2638, -0.389946, 1.42562
2, 1.4538, -0.7017, 0.0272885, 0.751718, -0.132031, 0.185241, -0.619011, -0.593543, -0.0475746, 0.683699
0, 1.42311, -0.704292, 0.0602828, 0.749917, -0.10741, 0.167513, -0.630893, -0.630055, -0.00459986, 0.650546
1, 1.42599, -0.705099, 0.0593368, 0.74992, -0.107341, 0.167137, -0.631002, -0.521576, 0.215386, 0.648423
2, 1.42082, -0.705917, 0.0602226, 0.749682, -0.107701, 0.167375, -0.63116, -0.634612, -0.0202223, 0.625445
0, 1.38981, -0.708426, 0.0926875, 0.747352, -0.0852769, 0.147378, -0.64224, -0.657494, -0.0232346, 0.618601
1, 1.38525, -0.703673, 0.0871803, 0.747136, -0.0842332, 0.146989, -0.642718, -0.757311, 0.126142, 0.494211
2, 1.38859, -0.710099, 0.0933393, 0.747108, -0.0856209, 0.146569, -0.642664, -0.665082, -0.0178918, 0.620118
0, 1.35443, -0.717015, 0.134075, 0.74501, -0.0662995, 0.126521, -0.65158, -0.648633, 0.0366227, 0.589507
1, 1.35203, -0.733252, 0.131594, 0.745257, -0.0676102, 0.126306, -0.651205, -0.866794, -0.0755753, 0.360991
2, 1.35069, -0.716539, 0.131192, 0.744644, -0.0664854, 0.126508, -0.651982, -0.688457, 0.0281928, 0.589748
0, 1.31618, -0.716179, 0.158863, 0.739902, -0.0483828, 0.105843, -0.662572, -0.700995, 0.0260276, 0.547048
1, 1.32078, -0.712931, 0.163734, 0.739718, -0.0474033, 0.105577, -0.66289, -0.574157, -0.0702923, 0.399083
2, 1.32092, -0.716238, 0.160095, 0.739976, -0.0478059, 0.10524, -0.662627, -0.691398, 0.0188897, 0.582183
0, 1.28602, -0.716197, 0.187339, 0.735866, -0.028642, 0.0862751, -0.670997, -0.69695, 0.0385659, 0.545471
1, 1.28515, -0.713243, 0.189818, 0.735941, -0.027872, 0.0861577, -0.670962, -0.630527, -0.161102, 0.402451
2, 1.28526, -0.713089, 0.187982, 0.735603, -0.0282002, 0.0864211, -0.671286, -0.709416, 0.052476, 0.554674
0, 1.24712, -0.717049, 0.215156, 0.731492, -0.0111078, 0.0698417, -0.678172, -0.714044, 0.0498001, 0.44194
1, 1.25816, -0.710233, 0.221168, 0.730367, -0.00919063, 0.0690816, -0.679491, -0.678684, -0.303474, 0.36184
2, 1.24957, -0.713934, 0.213691, 0.730987, -0.0101301, 0.0699202, -0.678724, -0.700512, 0.0395593, 0.497902
0, 1.21352, -0.712978, 0.234843, 0.725789, 0.00867137, 0.0553028, -0.685636, -0.719282, 0.050876, 0.432434
1, 1.22082, -0.714518, 0.240422, 0.724981, 0.00917793, 0.0543901, -0.686557, -0.737276, -0.475481, 0.291555
2, 1.212, -0.715063, 0.233842, 0.725595, 0.00834037, 0.0554524, -0.685834, -0.728124, 0.0340646, 0.431369
0, 1.17608, -0.712968, 0.256737, 0.720377, 0.027223, 0.0437012, -0.691669, -0.709278, 0.0441814, 0.431097
1, 1.17677, -0.710812, 0.259001, 0.719892, 0.0275576, 0.0442132, -0.692128, -0.790178, -0.650882, 0.226758
2, 1.17871, -0.710886, 0.259917, 0.720004, 0.0277353, 0.0439552, -0.692021, -0.717951, 0.0480117, 0.432532
0, 1.14234, -0.709475, 0.280359, 0.714118, 0.0467144, 0.0332969, -0.697671, -0.731279, 0.0613729, 0.393122
1, 1.13447, -0.712616, 0.280375, 0.713913, 0.0454111, 0.0341511, -0.697926, -0.824693, -0.797335, 0.161966
2, 1.1436, -0.710467, 0.281327, 0.713739, 0.046396, 0.0333989, -0.698075, -0.721199, 0.0665504, 0.394074
0, 1.10595, -0.708319, 0.298963, 0.707913, 0.0649594, 0.0225271, -0.702946, -0.746065, 0.100636, 0.346461
1, 1.11465, -0.725797, 0.316639, 0.708631, 0.0640413, 0.0206953, -0.702362, -0.806688, -0.893884, 0.103554
2, 1.10357, -0.709545, 0.304257, 0.707702, 0.0647431, 0.0228479, -0.703167, -0.743923, 0.0809947, 0.362389
0, 1.06678, -0.705859, 0.317537, 0.702158, 0.0813696, 0.0118768, -0.707257, -0.737223, 0.101608, 0.298058
1, 1.11488, -0.691229, 0.331243, 0.702499, 0.0864503, 0.00787023, -0.706371, -0.773179, -0.898631, 0.0237053
2, 1.06959, -0.707373, 0.311392, 0.701687, 0.0816432, 0.0114661, -0.707699, -0.74365, 0.0825328, 0.290104
0, 1.03227, -0.703924, 0.322673, 0.696659, 0.0965128, -0.000997073, -0.71088, -0.748183, 0.0784495, 0.222553
1, 1.0581, -0.698323, 0.328467, 0.696007, 0.0990068, -0.00293188, -0.71117, -0.79418, -0.981931, -0.0456754
2, 1.03198, -0.704941, 0.320292, 0.696337, 0.096608, -0.000867176, -0.711183, -0.754987, 0.0614421, 0.219152
0, 0.99443, -0.70223, 0.327871, 0.691492, 0.109999, -0.0139757, -0.713823, -0.746605, 0.0651971, 0.154852
1, 1.03828, -0.701769, 0.341652, 0.69305, 0.112094, -0.0182819, -0.711886, -0.764101, -1.00028, -0.100824
2, 0.998694, -0.703086, 0.318692, 0.691421, 0.109555, -0.0142384, -0.713956, -0.739371, 0.065212, 0.134999
0, 0.960747, -0.700604, 0.327592, 0.686981, 0.122077, -0.028755, -0.715771, -0.751821, 0.0741165, 0.134106
1, 0.96719, -0.668796, 0.322042, 0.685559, 0.12642, -0.0269864, -0.716449, -0.476557, -0.843812, -0.257907
2, 0.968593, -0.699513, 0.329743, 0.68706, 0.123811, -0.0298272, -0.715353, -0.749115, 0.0775083, 0.124773
0, 0.931759, -0.695743, 0.334606, 0.681385, 0.136382, -0.0425709, -0.717845, -0.736137, 0.0822822, 0.0791761
1, 0.946723, -0.663578, 0.330763, 0.679253, 0.141334, -0.0415231, -0.718969, -0.511107, -0.768698, -0.260559
2, 0.93303, -0.69048, 0.33553, 0.68153, 0.137575, -0.0420853, -0.717508, -0.744495, 0.101752, 0.082757
0, 0.884396, -0.693147, 0.342156, 0.676002, 0.147987, -0.0539812, -0.719866, -0.759102, 0.101632, -0.106109
1, 0.913806, -0.693435, 0.366042, 0.676635, 0.150692, -0.0573035, -0.718452, -0.544474, -0.697891, -0.245197
2, 0.889957, -0.69187, 0.337217, 0.675699, 0.149129, -0.0539084, -0.71992, -0.753028, 0.0913924, -0.0099666
0, 0.851562, -0.686937, 0.333387, 0.670017, 0.161538, -0.0669686, -0.721455, -0.748801, 0.128053, -0.07142
1, 0.910036, -0.662602, 0.388038, 0.669353, 0.169546, -0.0713946, -0.719808, -0.576139, -0.545811, -0.261443
2, 0.853037, -0.688306, 0.333041, 0.67014, 0.161683, -0.066627, -0.72134, -0.745301, 0.121997, -0.0687971
0, 0.815028, -0.680638, 0.324541, 0.66445, 0.174165, -0.0800717, -0.72233, -0.732388, 0.181747, -0.143095
1, 0.870515, -0.649175, 0.364214, 0.660773, 0.183228, -0.0835058, -0.723072, -0.605995, -0.426093, -0.283896
2, 0.81429, -0.678233, 0.328898, 0.664285, 0.174523, -0.079349, -0.722476, -0.745479, 0.159622, -0.118653
0, 0.777054, -0.670787, 0.319008, 0.658746, 0.185921, -0.0937921, -0.722973, -0.72647, 0.166447, -0.190163
1, 0.839913, -0.578944, 0.295838, 0.64532, 0.202925, -0.0913921, -0.730774, -0.674051, -0.254155, -0.357602
2, 0.777986, -0.6744, 0.318176, 0.658854, 0.185821, -0.0939036, -0.722886, -0.734737, 0.147699, -0.187638
0, 0.741356, -0.666636, 0.30582, 0.652985, 0.198913, -0.106676, -0.722955, -0.715267, 0.17992, -0.236893
1, 0.916868, -0.52322, 0.34811, 0.632159, 0.232403, -0.111154, -0.730759, -0.623557, -0.0598956, -0.386115
2, 0.741358, -0.665028, 0.311699, 0.653063, 0.199339, -0.106288, -0.722825, -0.728998, 0.182895, -0.208885
0, 0.706325, -0.65643, 0.298822, 0.647239, 0.21423, -0.117358, -0.72209, -0.695849, 0.165715, -0.260253
1, 0.739091, -0.501137, 0.173167, 0.622859, 0.234549, -0.107363, -0.738584, -0.830766, -0.106454, -0.48634
2, 0.708031, -0.657431, 0.298492, 0.647036, 0.214489, -0.117411, -0.722187, -0.706206, 0.168212, -0.267904
0, 0.673481, -0.648648, 0.286325, 0.6412, 0.22986, -0.127178, -0.721008, -0.670675, 0.193401, -0.28197
1, 0.6911, -0.54342, 0.190078, 0.628886, 0.243195, -0.119679, -0.728722, -0.849109, -0.159348, -0.506326
2, 0.674517, -0.648361, 0.283295, 0.641053, 0.2304, -0.127147, -0.720972, -0.680476, 0.211901, -0.302613
0, 0.641317, -0.637808, 0.266729, 0.634623, 0.245164, -0.137973, -0.7198, -0.652612, 0.21377, -0.351934
1, 0.824135, -0.685149, 0.432008, 0.640094, 0.260193, -0.159156, -0.705159, -0.628157, -0.213268, -0.403173
2, 0.642764, -0.638085, 0.27222, 0.63436, 0.245434, -0.138123, -0.719911, -0.663813, 0.207634, -0.349813
0, 0.610654, -0.628227, 0.25319, 0.627058, 0.259947, -0.149544, -0.718931, -0.626665, 0.227825, -0.393141
1, 0.61641, -0.628765, 0.257603, 0.626951, 0.260827, -0.149845, -0.718644, -0.727948, 0.988939, -0.130955
2, 0.614411, -0.633255, 0.256498, 0.626479, 0.259965, -0.150765, -0.719175, -0.624838, 0.208198, -0.390672
0, 0.583286, -0.622423, 0.236481, 0.618234, 0.27258, -0.163889, -0.718768, -0.596378, 0.232564, -0.418664
1, 0.587527, -0.621846, 0.237948, 0.618005, 0.273211, -0.163637, -0.718782, -0.730257, 0.975824, -0.162576
2, 0.583415, -0.62386, 0.234706, 0.618001, 0.2724, -0.163673, -0.719086, -0.597409, 0.213464, -0.433842
0, 0.553886, -0.612546, 0.212819, 0.610161, 0.283958, -0.178148, -0.717869, -0.552387, 0.252869, -0.462469
1, 0.555642, -0.610475, 0.212873, 0.6099, 0.284182, -0.177948, -0.718051, -0.711047, 0.95441, -0.204037
2, 0.554576, -0.609365, 0.213004, 0.609796, 0.284349, -0.177623, -0.718154, -0.557673, 0.264166, -0.465039
0, 0.516071, -0.594177, 0.197827, 0.602373, 0.294043, -0.190694, -0.717162, -0.515444, 0.307826, -0.562279
1, 0.522124, -0.595054, 0.201905, 0.60206, 0.295005, -0.191029, -0.716941, -0.72283, 1.01075, -0.243786
2, 0.522471, -0.598883, 0.19343, 0.601872, 0.294631, -0.191833, -0.717038, -0.540635, 0.286528, -0.502868
0, 0.497003, -0.583103, 0.168134, 0.593287, 0.30421, -0.206337, -0.716164, -0.487381, 0.313195, -0.512732
1, 0.499264, -0.579304, 0.166695, 0.593218, 0.304133, -0.205912, -0.716377, -0.718649, 1.00802, -0.25509
2, 0.500024, -0.580064, 0.165964, 0.59292, 0.304572, -0.205786, -0.716473, -0.486223, 0.319655, -0.521841
0, 0.477257, -0.5649, 0.14084, 0.585048, 0.311742, -0.220952, -0.715344, -0.428454, 0.334304, -0.513635
1, 0.477042, -0.564697, 0.140623, 0.585222, 0.311541, -0.221438, -0.715138, -0.388859, 0.651869, -0.399075
2, 0.481577, -0.569345, 0.142809, 0.584332, 0.311768, -0.222558, -0.71542, -0.409459, 0.348692, -0.526045
0, 0.453854, -0.544593, 0.115699, 0.575971, 0.319203, -0.236786, -0.714352, -0.392409, 0.359337, -0.584339
1, 0.454213, -0.542764, 0.111504, 0.57631, 0.319065, -0.236837, -0.714124, -0.356194, 0.621058, -0.455527
2, 0.462603, -0.547804, 0.115978, 0.575652, 0.319216, -0.237878, -0.714241, -0.377108, 0.356973, -0.569306
0, 0.444609, -0.531214, 0.0855153, 0.565301, 0.324152, -0.253751, -0.714822, -0.349333, 0.371077, -0.59458
1, 0.442449, -0.53261, 0.0876309, 0.565529, 0.324197, -0.253965, -0.714545, -0.322831, 0.599534, -0.481059
2, 0.441407, -0.527562, 0.0862527, 0.565179, 0.324254, -0.253455, -0.714977, -0.369431, 0.38974, -0.581625
0, 0.423762, -0.509369, 0.0572528, 0.554032, 0.329944, -0.267053, -0.716148, -0.345234, 0.379339, -0.582539
1, 0.423902, -0.508459, 0.055603, 0.55421, 0.329845, -0.26697, -0.716087, -0.32082, 0.450893, -0.567451
2, 0.425994, -0.507799, 0.054268, 0.554095, 0.329988, -0.266526, -0.716276, -0.313991, 0.380768, -0.600129
0, 0.408228, -0.490379, 0.0249438, 0.541549, 0.335713, -0.2788, -0.718535, -0.317004, 0.377027, -0.601159
1, 0.408383, -0.490797, 0.0263107, 0.541698, 0.335777, -0.278836, -0.718379, -0.265328, 0.375986, -0.562803
2, 0.408152, -0.489258, 0.023831, 0.541446, 0.336091, -0.278502, -0.718552, -0.315878, 0.367822, -0.607225
0, 0.3825, -0.470455, 0.0103966, 0.528446, 0.343682, -0.286703, -0.721407, -0.281601, 0.307408, -0.669237
1, 0.380831, -0.468737, 0.00760269, 0.528988, 0.34317, -0.286842, -0.721199, -0.267727, 0.397207, -0.600248
2, 0.37927, -0.47493, -0.00135643, 0.529193, 0.341213, -0.286616, -0.722066, -0.307393, 0.309805, -0.651235
0, 0.364004, -0.464687, -0.0340809, 0.515886, 0.349701, -0.294623, -0.724409, -0.302645, 0.237269, -0.686993
1, 0.363265, -0.461807, -0.0380962, 0.516297, 0.349274, -0.294427, -0.724402, -0.26956, 0.361206, -0.625223
2, 0.363784, -0.468693, -0.0333018, 0.516215, 0.348769, -0.294928, -0.724499, -0.297205, 0.228036, -0.666736
0, 0.348535, -0.460349, -0.0689782, 0.504863, 0.357139, -0.304133, -0.724616, -0.271053, 0.19244, -0.702735
1, 0.347778, -0.459204, -0.0701547, 0.504945, 0.356893, -0.304096, -0.724695, -0.259969, 0.360926, -0.634153
2, 0.349091, -0.454935, -0.0694642, 0.505236, 0.357243, -0.303391, -0.724616, -0.282017, 0.195161, -0.707386
0, 0.33524, -0.448687, -0.108375, -0.494567, -0.366954, 0.311254, 0.723788, -0.277124, 0.146369, -0.768756
1, 0.334685, -0.446699, -0.11051, -0.494628, -0.36672, 0.31111, 0.723927, -0.259861, 0.334336, -0.672374
2, 0.335791, -0.446582, -0.105541, -0.494804, -0.366885, 0.310912, 0.723808, -0.279397, 0.131701, -0.741992
0, 0.323798, -0.444403, -0.148239, -0.485365, -0.375402, 0.319135, 0.722251, -0.25802, 0.0667623, -0.808412
1, 0.322891, -0.442001, -0.149488, -0.485699, -0.375018, 0.319132, 0.722227, -0.247701, 0.300029, -0.689454
2, 0.322057, -0.4508, -0.146918, -0.48597, -0.374032, 0.319464, 0.72241, -0.276542, 0.0684016, -0.775745
0, 0.30821, -0.450395, -0.188932, -0.477811, -0.382234, 0.32795, 0.719752, -0.269998, 0.0283571, -0.833286
1, 0.308556, -0.449109, -0.188783, -0.477596, -0.382252, 0.327691, 0.720003, -0.250709, 0.24875, -0.726789
2, 0.304442, -0.451719, -0.188025, -0.477853, -0.38159, 0.327332, 0.720347, -0.280335, 0.0117457, -0.798129
0, 0.290878, -0.453234, -0.230247, -0.470575, -0.388567, 0.335507, 0.717642, -0.24728, -0.00397844, -0.821135
1, 0.291543, -0.448963, -0.235636, -0.470713, -0.388346, 0.334934, 0.717938, -0.240507, 0.222238, -0.730874
2, 0.293747, -0.451156, -0.223251, -0.47127, -0.389, 0.334654, 0.71735, -0.259571, -0.012087, -0.808911
0, 0.281166, -0.453746, -0.267291, -0.465198, -0.395365, 0.343751, 0.713521, -0.23193, -0.0142299, -0.843277
1, 0.280696, -0.452174, -0.267727, -0.465281, -0.395148, 0.343675, 0.713624, -0.229021, 0.214504, -0.739304
2, 0.276028, -0.450161, -0.260651, -0.465296, -0.395302, 0.343136, 0.713788, -0.264424, -0.0256108, -0.820898
0, 0.263012, -0.452483, -0.301574, -0.460732, -0.401226, 0.350959, 0.709628, -0.253439, -0.00790102, -0.800908
1, 0.270622, -0.450847, -0.299707, -0.459936, -0.401494, 0.350704, 0.710118, -0.245005, -0.601156, -0.558402
2, 0.264902, -0.456615, -0.299936, -0.460313, -0.401378, 0.351634, 0.709479, -0.275258, -0.00629802, -0.781953
0, 0.248504, -0.446902, -0.328174, -0.45496, -0.409064, 0.358618, 0.705033, -0.213906, -0.0147411, -0.897978
1, 0.258676, -0.44524, -0.337682, -0.454772, -0.408164, 0.358343, 0.705815, -0.320773, -0.529148, -0.602432
2, 0.254243, -0.459305, -0.339791, -0.454568, -0.406595, 0.359116, 0.706459, -0.239678, -0.0128492, -0.854388
0, 0.242897, -0.461941, -0.384321, -0.449899, -0.412555, 0.366495, 0.70219, -0.233377, -0.0136762, -0.870044
1, 0.241588, -0.463498, -0.391463, -0.449582, -0.412112, 0.365858, 0.702985, -0.384447, -0.46071, -0.628553
2, 0.244195, -0.463407, -0.383393, -0.449747, -0.41246, 0.366415, 0.702385, -0.221163, -0.0189852, -0.850141
0, 0.232883, -0.465148, -0.426402, -0.444386, -0.418421, 0.372988, 0.698803, -0.213326, 0.00352841, -0.837369
1, 0.234475, -0.465977, -0.429685, -0.444013, -0.418019, 0.372544, 0.699517, -0.427585, -0.382599, -0.620886
2, 0.234243, -0.46442, -0.428013, -0.444665, -0.418233, 0.372446, 0.699026, -0.205878, -0.00124032, -0.842111
0, 0.223886, -0.465743, -0.471088, -0.438999, -0.424241, 0.378649, 0.695646, -0.202965, 0.0170287, -0.838621
1, 0.248441, -0.4646, -0.465855, -0.437439, -0.424478, 0.379033, 0.696275, -0.418929, -0.290543, -0.667959
2, 0.219067, -0.468683, -0.470351, -0.438643, -0.423723, 0.378732, 0.696142, -0.222563, 0.00995175, -0.832544
0, 0.210033, -0.470827, -0.514449, -0.432556, -0.428962, 0.384892, 0.693358, -0.194293, -0.023665, -0.84457
1, 0.224249, -0.475904, -0.519406, -0.430912, -0.428591, 0.384889, 0.694611, -0.477604, -0.280845, -0.700286
2, 0.213774, -0.469954, -0.511169, -0.432438, -0.4293, 0.385252, 0.693023, -0.197607, 0.000698685, -0.831568
0, 0.204788, -0.470979, -0.553787, -0.425734, -0.434243, 0.391961, 0.690326, -0.180981, 0.0070639, -0.837576
1, 0.238098, -0.443815, -0.576354, -0.424054, -0.435609, 0.391159, 0.690954, -0.464341, -0.197102, -0.733858
2, 0.20483, -0.470657, -0.548063, -0.425656, -0.434622, 0.392067, 0.690076, -0.181854, 0.0092994, -0.810009
0, 0.197284, -0.471432, -0.590899, -0.417973, -0.440572, 0.398927, 0.68706, -0.150058, 0.0180551, -0.805004
1, 0.216028, -0.463472, -0.600495, -0.417316, -0.440801, 0.399016, 0.687261, -0.483909, -0.189026, -0.75311
2, 0.197312, -0.469565, -0.593735, -0.41753, -0.440686, 0.398124, 0.687722, -0.178661, 0.0302424, -0.808972
